HDC,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HDC,2022.07.29,유
HDC현대산업개발,단일판매ㆍ공급계약해지,HDC현대산업개발,2022.07.29,유
코오롱,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),코오롱,2022.07.29,유
코오롱글로벌,단일판매ㆍ공급계약해지,코오롱글로벌,2022.07.29,유
휴림로봇,단일판매ㆍ공급계약해지,휴림로봇,2022.07.28,코
한국카본,단일판매ㆍ공급계약해지(자율공시),한국카본,2022.07.28,유
케어젠,단일판매ㆍ공급계약해지,케어젠,2022.07.15,코
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2022.07.15,유
성도이엔지,단일판매ㆍ공급계약해지,성도이엔지,2022.07.07,코
제주반도체,단일판매ㆍ공급계약해지,제주반도체,2022.07.01,코
웰크론한텍IR,단일판매ㆍ공급계약해지,웰크론한텍,2022.06.27,코
비디아이,단일판매ㆍ공급계약해지,비디아이,2022.06.24,코
비디아이,단일판매ㆍ공급계약해지,비디아이,2022.06.24,코
이노메트리,단일판매ㆍ공급계약해지,이노메트리,2022.06.22,코
한라홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한라홀딩스,2022.06.21,유
한라,단일판매ㆍ공급계약해지,한라,2022.06.21,유
프로스테믹스,단일판매ㆍ공급계약해지,프로스테믹스,2022.06.17,코
다원시스,단일판매ㆍ공급계약해지,다원시스,2022.06.07,코
계룡건설산업,단일판매ㆍ공급계약해지,계룡건설산업,2022.06.07,유
종근당홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),종근당홀딩스,2022.06.07,유
경보제약,단일판매ㆍ공급계약해지,경보제약,2022.06.07,유
HD현대,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HD현대,2022.06.02,유
한국조선해양,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한국조선해양,2022.06.02,유
아이에스동서,단일판매ㆍ공급계약해지,아이에스동서,2022.06.02,유
아이에스동서,단일판매ㆍ공급계약해지,아이에스동서,2022.05.19,유
지티지웰니스,단일판매ㆍ공급계약해지,지티지웰니스,2022.05.17,코
지티지웰니스,단일판매ㆍ공급계약해지,지티지웰니스,2022.05.17,코
일성건설,단일판매ㆍ공급계약해지,일성건설,2022.05.13,유
삼진엘앤디,단일판매ㆍ공급계약해지,삼진엘앤디,2022.04.22,코
휴마시스,단일판매ㆍ공급계약해지,휴마시스,2022.04.19,코
효성,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),효성,2022.04.14,유
효성중공업,단일판매ㆍ공급계약해지,효성중공업,2022.04.14,유
HDC,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HDC,2022.04.13,유
HDC현대산업개발,단일판매ㆍ공급계약해지,HDC현대산업개발,2022.04.13,유
코오롱생명과학,단일판매ㆍ공급계약해지,코오롱생명과학,2022.04.13,코
HDC,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HDC,2022.04.08,유
HDC현대산업개발,단일판매ㆍ공급계약해지,HDC현대산업개발,2022.04.08,유
한라홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한라홀딩스,2022.04.04,유
한라,단일판매ㆍ공급계약해지,한라,2022.04.04,유
현대미포조선,단일판매ㆍ공급계약해지,현대미포조선,2022.02.23,유
HLB생명과학,단일판매ㆍ공급계약해지,HLB생명과학,2022.02.22,코
일성건설,단일판매ㆍ공급계약해지,일성건설,2022.02.07,유
라온피플,단일판매ㆍ공급계약해지(자율공시),라온피플,2022.02.07,코
플럼라인생명과학,단일판매ㆍ공급계약해지(자율공시),플럼라인생명과학,2022.01.17,넥
덱스터,단일판매ㆍ공급계약해지,덱스터,2022.01.10,코
맥스트,단일판매ㆍ공급계약해지,맥스트,2022.01.04,코
자연과환경,단일판매ㆍ공급계약해지,자연과환경,2021.12.31,코
에이치앤비디자인IR,단일판매ㆍ공급계약해지,에이치앤비디자인,2021.12.31,코
한미글로벌,단일판매ㆍ공급계약해지,한미글로벌,2021.12.30,유
케어젠,단일판매ㆍ공급계약해지,케어젠,2021.12.30,코
엔케이맥스,단일판매ㆍ공급계약해지,엔케이맥스,2021.12.30,코
제테마,단일판매ㆍ공급계약해지(자율공시),제테마,2021.12.29,코
마이크로디지탈,단일판매ㆍ공급계약해지,마이크로디지탈,2021.12.29,코
명성티엔에스,단일판매ㆍ공급계약해지,명성티엔에스,2021.12.23,코
모트렉스,단일판매ㆍ공급계약해지,모트렉스,2021.12.22,코
OCI,단일판매ㆍ공급계약해지,OCI,2021.12.21,유
에프엔씨엔터,단일판매ㆍ공급계약해지(자율공시),에프엔씨엔터,2021.12.17,코
녹십자엠에스,단일판매ㆍ공급계약해지,녹십자엠에스,2021.12.17,코
비케이탑스,단일판매ㆍ공급계약해지,비케이탑스,2021.12.13,유
엔에스,단일판매ㆍ공급계약해지,엔에스,2021.11.30,코
인텔리안테크,단일판매ㆍ공급계약해지,인텔리안테크,2021.11.24,코
CMG제약IR,단일판매ㆍ공급계약해지,CMG제약,2021.11.15,코
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2021.10.29,유
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2021.10.29,유
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
코드네이처,단일판매ㆍ공급계약해지(자율공시),코드네이처,2021.10.28,코
디이엔티,단일판매ㆍ공급계약해지,디이엔티,2021.10.25,코
티와이홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),티와이홀딩스,2021.10.25,유
태영건설,단일판매ㆍ공급계약해지,태영건설,2021.10.25,유
다스코IR,단일판매ㆍ공급계약해지(자율공시),다스코,2021.10.19,유
SNT홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),SNT홀딩스,2021.10.18,유
SNT중공업,단일판매ㆍ공급계약해지,SNT중공업,2021.10.18,유
DL이앤씨,단일판매ㆍ공급계약해지,DL이앤씨,2021.09.27,유
동국제약,단일판매ㆍ공급계약해지(자율공시),동국제약,2021.09.16,코
삼강엠앤티,단일판매ㆍ공급계약해지(자율공시),삼강엠앤티,2021.09.15,코
엔에스엔,단일판매ㆍ공급계약해지,엔에스엔,2021.09.13,코
국제약품,단일판매ㆍ공급계약해지,국제약품,2021.09.10,유
남광토건,단일판매ㆍ공급계약해지,남광토건,2021.09.09,유
인텍플러스,단일판매ㆍ공급계약해지,인텍플러스,2021.08.31,코
케어젠,단일판매ㆍ공급계약해지(자율공시),케어젠,2021.08.17,코
멕아이씨에스,단일판매ㆍ공급계약해지,멕아이씨에스,2021.07.30,코
멕아이씨에스,단일판매ㆍ공급계약해지,멕아이씨에스,2021.07.30,코
한창바이오텍,단일판매ㆍ공급계약해지,한창바이오텍,2021.07.22,코
휴온스,단일판매ㆍ공급계약해지(자율공시),휴온스,2021.07.05,코
희림,단일판매ㆍ공급계약해지(자율공시),희림,2021.06.30,코
씨티씨바이오,단일판매ㆍ공급계약해지(자율공시),씨티씨바이오,2021.06.29,코
베셀,단일판매ㆍ공급계약해지,베셀,2021.05.31,코
예스티,단일판매ㆍ공급계약해지,예스티,2021.05.28,코
자연과환경,단일판매ㆍ공급계약해지,자연과환경,2021.05.28,코
탑엔지니어링,단일판매ㆍ공급계약해지(자율공시),탑엔지니어링,2021.05.28,코
탑엔지니어링,단일판매ㆍ공급계약해지(자율공시),탑엔지니어링,2021.05.28,코
에이치앤비디자인IR,단일판매ㆍ공급계약해지,에이치앤비디자인,2021.05.26,코
에이치앤비디자인IR,단일판매ㆍ공급계약해지,에이치앤비디자인,2021.05.24,코
이루다,단일판매ㆍ공급계약해지,이루다,2021.05.07,코
신세계건설,단일판매ㆍ공급계약해지,신세계건설,2021.04.30,유
현대미포조선,단일판매ㆍ공급계약해지,현대미포조선,2021.04.23,유
케어젠,단일판매ㆍ공급계약해지,케어젠,2021.04.20,코
소리바다,단일판매ㆍ공급계약해지,소리바다,2021.04.12,코
동양,단일판매ㆍ공급계약해지,동양,2021.04.09,유
신세계건설,단일판매ㆍ공급계약해지,신세계건설,2021.04.09,유
코원플레이,단일판매ㆍ공급계약해지,코원플레이,2021.03.31,코
인트로메딕,단일판매ㆍ공급계약해지,인트로메딕,2021.03.30,코
인트로메딕,단일판매ㆍ공급계약해지,인트로메딕,2021.03.30,코
레몬,단일판매ㆍ공급계약해지(자율공시),레몬,2021.03.15,코
에스아이리소스,단일판매ㆍ공급계약해지,에스아이리소스,2021.02.26,코
아리온,단일판매ㆍ공급계약해지,아리온,2021.02.26,코
아리온,단일판매ㆍ공급계약해지,아리온,2021.02.25,코
유테크,단일판매ㆍ공급계약해지,유테크,2021.02.10,코
HD현대,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HD현대,2021.02.04,유
HD현대,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HD현대,2021.02.04,유
한국조선해양,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한국조선해양,2021.02.04,유
한국조선해양,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한국조선해양,2021.02.04,유
소리바다,단일판매ㆍ공급계약해지,소리바다,2020.12.31,코
엑스큐어,단일판매ㆍ공급계약해지,엑스큐어,2020.12.30,코
강원에너지,단일판매ㆍ공급계약해지,강원에너지,2020.12.30,코
까뮤이앤씨,단일판매ㆍ공급계약해지,까뮤이앤씨,2020.12.30,유
대우조선해양,단일판매ㆍ공급계약해지,대우조선해양,2020.12.30,유
OCI,단일판매ㆍ공급계약해지,OCI,2020.12.29,유
OCI,단일판매ㆍ공급계약해지,OCI,2020.12.29,유
트루윈,단일판매ㆍ공급계약해지,트루윈,2020.12.24,코
DMS,단일판매ㆍ공급계약해지(자율공시),DMS,2020.12.24,코
한국화장품,단일판매ㆍ공급계약해지,한국화장품,2020.12.23,유
수젠텍,단일판매ㆍ공급계약해지,수젠텍,2020.12.23,코
신신제약,단일판매ㆍ공급계약해지,신신제약,2020.12.18,코
서울제약,단일판매ㆍ공급계약해지,서울제약,2020.12.17,코
서울제약,단일판매ㆍ공급계약해지(자율공시),서울제약,2020.12.17,코
유진기업,단일판매ㆍ공급계약해지,유진기업,2020.12.10,코
동원개발,단일판매ㆍ공급계약해지,동원개발,2020.11.30,코
현대미포조선,단일판매ㆍ공급계약해지,현대미포조선,2020.11.09,유
대원,단일판매ㆍ공급계약해지 (인천 원당 대원칸타빌 신축사업),대원,2020.11.05,코
엑세스바이오,단일판매ㆍ공급계약해지,엑세스바이오,2020.10.29,코
비비안,단일판매ㆍ공급계약해지,비비안,2020.10.08,유
다이나믹디자인,단일판매ㆍ공급계약해지,다이나믹디자인,2020.10.07,유
커머스마이너,단일판매ㆍ공급계약해지,커머스마이너,2020.10.07,코
KT서브마린,단일판매ㆍ공급계약해지,KT서브마린,2020.09.28,코
에스디시스템,단일판매ㆍ공급계약해지(자율공시),에스디시스템,2020.09.17,코
동양,단일판매ㆍ공급계약해지,동양,2020.08.31,유
강원에너지,단일판매ㆍ공급계약해지,강원에너지,2020.08.28,코
SNT홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),SNT홀딩스,2020.08.03,유
SNT모티브,단일판매ㆍ공급계약해지,SNT모티브,2020.08.03,유
HD현대,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),HD현대,2020.07.31,유
한국조선해양,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),한국조선해양,2020.07.31,유
에스아이리소스,단일판매ㆍ공급계약해지(자율공시),에스아이리소스,2020.07.07,코
에스아이리소스,단일판매ㆍ공급계약해지(자율공시),에스아이리소스,2020.07.07,코
에스아이리소스,단일판매ㆍ공급계약해지(자율공시),에스아이리소스,2020.07.07,코
플래스크,단일판매ㆍ공급계약해지,플래스크,2020.06.17,코
아이엘사이언스,단일판매ㆍ공급계약해지(자율공시),아이엘사이언스,2020.06.05,코
일성건설,단일판매ㆍ공급계약해지,일성건설,2020.05.29,유
럭슬,단일판매ㆍ공급계약해지(자율공시),럭슬,2020.04.24,코
희림,단일판매ㆍ공급계약해지(자율공시),희림,2020.04.22,코
신원종합개발,단일판매ㆍ공급계약해지(자율공시),신원종합개발,2020.04.13,코
이화전기,단일판매ㆍ공급계약해지,이화전기,2020.03.26,코
기가레인,단일판매ㆍ공급계약해지,기가레인,2020.03.26,코
한국테크놀로지IR,단일판매ㆍ공급계약해지,한국테크놀로지,2020.03.20,코
금호건설,단일판매ㆍ공급계약해지,금호건설,2020.03.13,유
진흥기업,단일판매ㆍ공급계약해지,진흥기업,2020.03.05,유
동화약품,단일판매ㆍ공급계약해지,동화약품,2020.02.28,유
에스디시스템,단일판매ㆍ공급계약해지(자율공시),에스디시스템,2020.02.20,코
에쓰씨엔지니어링,단일판매ㆍ공급계약해지,에쓰씨엔지니어링,2020.02.03,유
글로본IR,단일판매ㆍ공급계약해지,글로본,2020.01.23,코
일성건설,단일판매ㆍ공급계약해지,일성건설,2020.01.17,유
지스마트글로벌,단일판매ㆍ공급계약해지,지스마트글로벌,2019.12.31,코
지스마트글로벌,단일판매ㆍ공급계약해지,지스마트글로벌,2019.12.31,코
에스마크,단일판매ㆍ공급계약해지(자율공시),에스마크,2019.12.31,코
삼부토건,단일판매ㆍ공급계약해지,삼부토건,2019.12.27,유
한신공영,단일판매ㆍ공급계약해지,한신공영,2019.12.27,유
서울제약,단일판매ㆍ공급계약해지,서울제약,2019.12.13,코
에스마크,단일판매ㆍ공급계약해지(자율공시),에스마크,2019.12.02,코
상지카일룸IR,단일판매ㆍ공급계약해지,상지카일룸,2019.11.29,코
동부건설,단일판매ㆍ공급계약해지,동부건설,2019.11.27,유
SNT홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),SNT홀딩스,2019.11.20,유
SNT에너지,단일판매ㆍ공급계약해지,SNT에너지,2019.11.20,유
비에이치아이,단일판매ㆍ공급계약해지,비에이치아이,2019.11.19,코
국보,단일판매ㆍ공급계약해지,국보,2019.11.15,유
비츠로시스,단일판매ㆍ공급계약해지,비츠로시스,2019.11.13,코
바이넥스,단일판매ㆍ공급계약해지 (이란내 바이오의약품(GS071) 독점 공급 및 상용화 권리허가 계약 해지),바이넥스,2019.11.08,코
희림,단일판매ㆍ공급계약해지(자율공시),희림,2019.11.06,코
일성건설,단일판매ㆍ공급계약해지,일성건설,2019.11.06,유
리드,단일판매ㆍ공급계약해지,리드,2019.11.01,코
KC그린홀딩스,단일판매ㆍ공급계약해지 (자회사의 주요경영사항),KC그린홀딩스,2019.11.01,유
KC코트렐,단일판매ㆍ공급계약해지,KC코트렐,2019.11.01,유
삼성중공업,단일판매ㆍ공급계약해지,삼성중공업,2019.10.30,유
삼성중공업,단일판매ㆍ공급계약해지,삼성중공업,2019.10.30,유
진흥기업,단일판매ㆍ공급계약해지,진흥기업,2019.10.29,유
에스디시스템,단일판매ㆍ공급계약해지,에스디시스템,2019.10.28,코
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2019.10.22,유
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2019.10.22,유
도화엔지니어링,단일판매ㆍ공급계약해지,도화엔지니어링,2019.10.22,유
한전산업,단일판매ㆍ공급계약해지,한전산업,2019.10.18,유
한전산업,단일판매ㆍ공급계약해지,한전산업,2019.10.18,유
한전KPS,단일판매ㆍ공급계약해지(자율공시),한전KPS,2019.10.18,유
조선내화,단일판매ㆍ공급계약해지,조선내화,2019.10.16,유
아스트,단일판매ㆍ공급계약해지,아스트,2019.10.07,코
아스트,단일판매ㆍ공급계약해지,아스트,2019.10.07,코
아스트,단일판매ㆍ공급계약해지,아스트,2019.10.07,코
아스트,단일판매ㆍ공급계약해지,아스트,2019.10.07,코
두산건설IR,단일판매ㆍ공급계약해지,두산건설,2019.10.02,유
바이오빌,단일판매ㆍ공급계약해지,바이오빌,2019.09.23,코
현대건설,단일판매ㆍ공급계약해지,현대건설,2019.09.20,유
예스티,단일판매ㆍ공급계약해지,예스티,2019.09.20,코
엠게임,단일판매ㆍ공급계약해지,엠게임,2019.09.06,코
두산건설IR,단일판매ㆍ공급계약해지,두산건설,2019.09.05,유
OCI,단일판매ㆍ공급계약해지,OCI,2019.09.05,유
OCI,단일판매ㆍ공급계약해지,OCI,2019.09.05,유
OCI,단일판매ㆍ공급계약해지,OCI,2019.09.05,유
OCI,단일판매ㆍ공급계약해지,OCI,2019.09.05,유
강원에너지,단일판매ㆍ공급계약해지(자율공시),강원에너지,2019.08.28,코
보령,단일판매ㆍ공급계약해지,보령,2019.08.26,유
팬젠,단일판매ㆍ공급계약해지,팬젠,2019.08.22,코
파마리서치,단일판매ㆍ공급계약해지,파마리서치,2019.08.20,코
